input_DAT,DAT,temp_mean,temp_std,temp_min,temp_max,humidity_mean,humidity_std,humidity_min,humidity_max,co2_mean,co2_std,co2_min,co2_max,ec_mean,ec_std,ec_min,ec_max,water_spray_sum,water_spray_mean,water_spray_max,total_light_sum,total_light_mean,total_light_max,white_light_sum,red_light_sum,blue_light_sum,case_id,cum_water_spray,cum_total_light,cum_red_light,cum_white_light,cum_co2,ec_x_spray,temp_x_humidity,light_x_co2,temp_x_light,temp_mean_ema,humidity_mean_ema,co2_mean_ema,ec_mean_ema,total_light_mean_ema,temp_mean_kf,humidity_mean_kf,co2_mean_kf,ec_mean_kf,total_light_mean_kf,predicted_weight_g
27,28,31.26003597833333,1.552975107457885,26.14576304,32.38000107,90.66691563458335,5.779072545121518,71.57000008,93.35000229,564.1712908166667,68.45435070691158,457.6833333,695.6,0.23258977454166666,0.001052925800726597,0.230535409,0.235103011,13073.0,544.7083333333334,769.0,254237.2181,10593.217420833333,23637.426099999982,206778.703,17552.4636,29906.0515,CASE_06,367582.0,7092542.3341,488988.4356000001,5769831.2685,12335.667361316666,3040.646122583208,2834.251044781588,143433339.5091154,7947464.584837378,29.221985941926537,80.33498278068856,521.6097521488407,0.23802791009455446,10593.02075471666,26.211133475982304,70.95570456258432,454.68750781288315,0.30499759622009,10589.540882959083,37.9402165946304
0,1,25.78312493695147,2.202426144409542,23.0150000572204,29.0866669972737,59.564791644944044,3.0954333484384287,50.3299999872843,62.5400000890096,519.8937499999997,11.661386515956709,495.183333333333,545.016666666666,1.833170523466307,0.23829787596313828,1.54481509413147,2.24176847934735,13072.9999999999,544.7083333333292,769.0000000000009,254244.6578,10593.527408333333,23634.204800000065,206834.39679999996,17499.510000000002,29910.751,CASE_07,13072.9999999999,254244.6578,17499.510000000002,206834.39679999996,519.8937499999997,23965.038253274848,1535.7664648250754,132180208.56110868,6555221.7766098725,25.78312493695147,59.564791644944044,519.8937499999997,1.833170523466307,10593.527408333333,25.78312493695147,59.564791644944044,519.8937499999997,1.833170523466307,10593.527408333333,2.84420877444458
1,2,26.232569397820328,2.327111476742451,23.1316671053568,29.5450000127156,59.174722297986285,2.295193133331683,54.8850000381469,63.1866671880086,540.9548611111109,53.79793845853315,460.666666666666,693.433333333333,1.2386364700593735,0.16181623916469426,1.02207721664707,1.52717602451642,13072.9999999999,544.7083333333292,769.0000000000009,254236.47280000002,10593.186366666667,23634.204800000007,206781.7971,17539.2252,29915.4505,CASE_07,26145.9999999998,508481.13060000003,35038.7352,413616.19389999995,1060.8486111111106,16192.694573086066,1552.3050092786712,137530455.83290273,6669275.916183061,26.082754577530707,59.30474541363887,533.9344907407404,1.4368144878616846,10593.300047222221,26.191747920902174,59.21015093985348,539.0419536532443,1.2926359299510115,10593.217342294884,2.85058622300634
2,3,27.821249906221976,3.573243503199664,23.196666653951,33.4700004577636,53.742916695276854,4.472110800299735,46.0700002670288,60.8200002670288,552.8111111111108,56.90252684836049,483.333333333333,747.616666666666,0.702048793956655,0.2126789009851815,0.429727880551244,1.01258581032355,13072.9999999999,544.7083333333292,769.0000000000009,254149.1736,10589.5489,23627.7622,206719.91509999998,17532.606,29896.6525,CASE_07,39218.9999999997,762630.3042,52571.3412,620336.1089999999,1613.6597222222213,9177.88388339528,1495.1951160685667,140496487.0457866,7070747.672185393,27.076180479640005,56.12655757457486,544.7211309523807,1.0169483770588106,10591.156534523809,26.972185450380735,56.591660858001525,545.6365864467168,1.009778732163188,10591.460369877883,2.90292152159325
3,4,27.668194301923062,3.225821753766906,23.4849999427795,32.5883324940999,56.021319418483266,4.986935123432283,46.794999885559,63.1716667175293,542.097222222222,29.51843063093931,486.7,644.666666666666,0.21046337713018623,0.14524556525165996,0.0350538334266275,0.454429400960604,13072.9999999999,544.7083333333292,769.0000000000009,254185.59759999998,10591.066566666666,23630.98350000012,206797.26759999996,17499.51,29888.82,CASE_07,52291.9999999996,1016815.9018,70070.8512,827133.3765999998,2155.7569444444434,2751.3877292229035,1550.0087507206904,137793306.38785547,7032856.503147228,27.391921184857633,56.07043055799268,543.3217129629627,0.5868230437635443,10591.108551666666,27.200742458669477,56.404370807263625,544.4743217763722,0.7472976935661002,10591.331051861867,2.9873783998042
4,5,28.571735903951804,3.4160565481086884,23.9349997520446,33.1349991480509,49.911388860808444,3.9900878974433245,44.5699996312459,55.4316666285196,496.0347222222219,37.3983275759545,450.45,544.916666666666,0.006356958409049983,0.01266494828221422,0.0,0.0442026571681102,13072.9999999999,544.7083333333292,769.0000000000009,254308.7516,10596.197983333333,23634.204800000007,206846.7732,17529.2964,29932.682,CASE_07,65364.9999999995,1271124.6534,87600.1476,1033980.1497999998,2651.791666666665,83.1045172815098,1426.0550211304608,126145970.95858602,7266042.488778881,28.00085781406753,52.891570327187914,518.9155241935481,0.287227644870902,10593.735355107527,27.54736983554887,54.76275442465463,532.2273694745064,0.5599661316725358,10592.561554965447,2.99693945429194
5,6,29.046180344952433,2.1548728201713656,26.2749996821085,32.2233331044515,50.640972190433025,4.690438055236924,45.0583335876464,59.3933332443237,517.884722222222,37.19647438137547,461.583333333333,620.416666666666,0.0,0.0,0.0,0.0,13072.9999999999,544.7083333333292,769.0000000000009,254196.18219999998,10591.507591666666,23637.42610000001,206753.9502,17540.88,29901.352,CASE_07,78437.9999999994,1525320.8355999999,105141.0276,1240734.0999999999,3169.6763888888872,0.0,1470.9268110870385,131644319.20859632,7383428.151179587,28.531815290072558,51.74840936883622,518.3919422398586,0.14133423795234862,10592.603792724869,27.859313320115056,53.90489874196547,529.2422720697907,0.44342185522328076,10592.34219635943,3.10971444621474
6,7,29.759513706631086,2.566688210330222,25.8583327929178,33.6133326212565,52.26479166083862,5.903323717557284,42.5783333460489,60.1633335749308,664.5604166666662,165.99889026657317,481.25,999.516666666666,0.0,0.0,0.0,0.0,13072.9999999999,544.7083333333292,769.0000000000009,254164.2921,10590.1788375,23630.9835,206775.6089,17506.1292,29882.554000000004,CASE_07,91510.9999999993,1779485.1276999998,122647.1568,1447509.7089,3834.2368055555535,0.0,1555.3747838049449,168907527.85976425,7563805.734486137,29.15049795668473,52.00863351598703,592.0516458880137,0.07011068496848791,10591.38176804462,28.199577990221098,53.6112084033789,553.4733921965675,0.3640192867594385,10591.954808485052,3.3020206197858
7,8,28.19562486675046,3.0429968747038556,24.8199993451436,33.3150004704793,50.610000072585166,3.3910945290858265,44.7500001271565,55.7116664886474,592.3326388888886,116.3401251080893,473.7,874.366666666666,0.793160761602045,0.9390124919026542,0.0,1.97844880024592,13072.9999999999,544.7083333333292,769.0000000000009,254262.0857,10594.253570833333,23630.98350000003,206806.54989999998,17525.9868,29929.549,CASE_07,104583.9999999992,2033747.2133999998,140173.1436,1654316.2588,4426.569444444442,10368.990636423454,1426.980576552825,150607732.19207373,7169078.386234757,28.671189111541253,51.30657437576962,592.1926933551196,0.4330534685335675,10592.823300424836,28.198949423624164,53.13400112129247,559.652208677816,0.4322549486223527,10592.320323308242,3.61025979756894
8,9,28.126080437613478,3.808179767347523,23.4949998537699,33.8416669845581,49.64265645151977,3.6014754129170954,44.6416662851969,53.548333231608,573.6463865348395,71.56333090439509,488.7,759.283333333333,1.98409325853551,0.041392234929411076,1.92217449744542,2.04477066596349,13841.9999999999,576.7499999999958,769.0000000000009,254148.1968,10589.5082,23630.98349999989,206729.1974,17545.8444,29873.155,CASE_07,118425.9999999991,2287895.4102,157718.988,1861045.4562,5000.215830979281,27463.81888464833,1396.2533484922567,145791194.73866525,7148192.626271221,28.398101400141037,50.472987313914516,582.9013928737268,1.2100910149924664,10591.162506474233,28.188414630251785,52.62925147811209,561.675370796724,0.6566068552054716,10591.913769853723,3.99250202961029
9,10,27.889444336626223,3.599006671517728,23.4566665013631,33.4016666412353,51.61270141469103,2.188809666929396,47.2949995676676,55.8216668446858,562.1034722222219,31.34175011775307,510.666666666666,630.133333333333,2.030761237442489,0.04156191562766838,1.96783348917961,2.08967278401056,13072.9999999999,544.7083333333292,769.0000000000009,254178.36960000003,10590.765400000002,23630.9835,206763.23249999998,17502.8196,29912.3175,CASE_07,131498.999999999,2542073.7797999997,175221.8076,2067808.6886999998,5562.319303201503,26548.141657085453,1439.4495631679351,142874544.11594325,7088893.490533608,28.14352425789315,51.043401409317816,572.4922673863656,1.6208272358081177,10590.963759147931,28.148389097665433,52.49315783082794,561.7326841416344,0.8405758386717337,10591.760028442013,4.8645228611951
10,11,28.012742985619386,4.140987941710417,22.9349997520446,34.3983344395955,53.43159717983665,3.1435101796599274,49.961666615804,59.8783330917358,506.1055555555552,41.16742623755704,456.933333333333,569.033333333333,2.063988412171597,0.053870145788281115,1.96787133018175,2.13771592378616,13072.9999999999,544.7083333333292,769.0000000000009,254125.01600000003,10588.542333333335,23634.204800000007,206695.1623,17514.4032,29915.4505,CASE_07,144571.99999999892,2796198.7957999995,192736.2108,2274503.851,6068.424858757058,26982.520512319083,1496.7655991099098,128614082.40324438,7118738.759424415,28.078101677136758,52.23808263501947,539.2826958598635,1.8425160704911674,10589.752454783424,28.13132741241834,52.61119554348157,554.7358558151943,0.9944577298777626,10591.35530396936,5.94890296078728
11,12,27.724428406688855,4.0028598500460335,22.1950001716613,33.5983324050903,57.2259028964572,2.185073918410071,53.7183331807454,60.2483330408732,496.1291666666663,36.834072469330955,452.0,549.8,2.102085662550391,0.05053325951674646,2.03069262901941,2.18070689837137,13072.9999999999,544.7083333333292,769.0000000000009,254001.5095,10583.396229166667,23637.42610000001,206593.057,17524.332,29884.1205,CASE_07,157644.99999999884,3050200.3052999997,210260.5428,2481096.908,6564.554025423725,27480.565866521054,1586.555447860956,126017557.24031033,7042046.665323649,27.9012218583633,54.73260177920127,517.7006622120813,1.9723325599996633,10586.573565879122,28.082683258858605,53.16287674680359,547.7295157985666,1.1268729545042822,10590.403808754469,7.40357668610407
12,13,28.974999858273346,3.2014697202420894,25.0466668446858,33.6766660690307,58.23381938669413,1.9382409021992952,55.0100000381469,60.9416667302449,485.38194444444406,32.38806611662218,443.083333333333,525.25,2.1223086355460965,0.03663898472148282,2.0690098841985,2.17285423676172,13072.9999999999,544.7083333333292,769.0000000000009,254173.55340000003,10590.564725000002,23630.9835,206772.51479999998,17502.8196,29898.219,CASE_07,170717.99999999875,3304373.8586999997,227763.36239999998,2687869.4228,7049.935969868169,27744.940792493908,1687.324908476178,123371253.57564574,7364678.673741833,28.43817640452757,56.48342430640072,501.53933050945136,2.0473297527036296,10588.569389070322,28.185023488819205,53.74446565395133,540.5788421542001,1.24103996268907,10590.422264317867,9.10723080557587
13,14,29.066506821711773,3.076153058848069,25.3033330281575,33.889999961853,59.631632050937924,1.5955352135256808,56.7599997202555,62.1333333333333,499.515972222222,31.764341861112165,455.6,546.5,2.1694372365872017,0.033144445126562234,2.11905874808629,2.21652640104293,13072.9999999999,544.7083333333292,769.0000000000009,254242.38559999998,10593.432733333333,23630.98349999989,206781.79709999997,17532.606,29927.9825,CASE_07,183790.99999999866,3558616.2443,245295.96839999998,2894651.2199,7549.451942090391,28361.05299390427,1733.2832397983937,126998132.42308104,7389938.035410674,28.752360789412695,58.05762426020947,500.52758961407307,2.108387221297552,10591.001209628375,28.282750455824985,54.397155154441265,536.0263457140953,1.3439681138734751,10590.756024464166,10.8057009922821
14,15,28.71097210619186,2.848181812897831,25.4516664822896,32.821666653951,60.962986116673584,0.714668649009795,58.8483331044515,62.1916667302449,547.7388888888887,30.88777613403351,490.75,594.766666666666,2.2299815995825614,0.032604740082524786,2.18613758484522,2.29651004076004,13072.9999999999,544.7083333333292,769.0000000000009,254144.23759999996,10589.343233333331,23634.204800000007,206710.6328,17525.9868,29907.618000000002,CASE_07,196863.99999999857,3812760.4819,262821.95519999997,3101361.8526999997,8097.19083097928,29152.549451342602,1750.306593905977,139204682.32053772,7296728.116682996,28.73166581624182,59.5103495220982,524.133959660723,2.1691862658796497,10590.172196181373,28.328926918384557,55.10516897704984,537.2893454034498,1.4395096833272154,10590.603678834977,12.3734568331836
15,16,27.733395688533705,3.2214730480460085,23.4233330408732,32.691666094462,59.959236047002946,2.411206533571089,56.0366666793823,63.6949993133544,532.8347222222219,26.084951545767954,484.2,583.566666666666,2.3119670372870176,0.03902439237101595,2.25257299343744,2.36718401114145,13072.9999999999,544.7083333333292,769.0000000000009,254179.3113,10590.8046375,23637.42610000001,206732.2915,17542.5348,29904.485,CASE_07,209936.9999999985,4066939.7932,280364.49,3308094.1441999995,8630.025553201502,30224.34507845295,1662.8732184737262,135435562.73117116,7049255.416121886,28.232523136074892,59.73479620933523,528.4844073240356,2.2405777409307923,10590.488421665905,28.266150745327778,55.61684618076074,536.8197744024503,1.53147720927973,10590.624862301604,14.4706933261056
16,17,28.346270627313015,3.0174896465261387,24.6016665140787,32.6783332824707,61.746597242355286,1.2703119316542655,58.0900001525878,63.1350001653035,537.0749999999997,41.42044499868258,480.55,603.666666666666,2.3635951548814735,0.038179579553748635,2.31355890830357,2.4503844499588,13072.9999999999,544.7083333333292,769.0000000000009,254079.3226,10586.638441666668,23630.9835,206695.1623,17509.4388,29874.7215,CASE_07,223009.9999999984,4321019.1158,297873.9288,3514789.3064999995,9167.1005532015,30899.27945976527,1750.2857557475024,136459652.18539494,7202201.239223968,28.28939731560951,60.74070440031571,532.779736432778,2.3020869171839053,10588.563416979665,28.274440776318944,56.25109357366282,536.8461826804082,1.6175767314759302,10590.212386024947,15.8782050678144
17,18,28.49472203652059,3.9437937434451076,23.3583327929178,33.996667098999,62.17409707970085,3.717936575114413,55.164999961853,67.3583324432373,556.1701388888886,29.38472375671564,497.916666666666,647.816666666666,2.434256517721543,0.0497402874601255,2.36355099280675,2.49628942410151,13072.9999999999,544.7083333333292,769.0000000000009,254228.01170000003,10592.833820833335,23630.983499999973,206775.60889999996,17525.9868,29926.416,CASE_07,236082.9999999983,4575247.1274999995,315399.9156,3721564.9153999994,9723.27069209039,31823.035456173486,1771.6336141577221,141394028.576635,7244156.527288805,28.39206006769237,61.45740347399827,544.4749822746555,2.3681719695471926,10590.69862705168,28.29688896151955,56.854688629936135,538.8154275784048,1.7008020547487734,10590.479528377484,19.0685252182978
18,19,28.857430493831583,3.3872151649578264,24.3083326657613,33.4633338928222,63.33361106713608,1.9260823602751707,59.5366664250691,66.7383336385091,508.7388888888886,42.674819280429084,440.816666666666,568.65,2.509057870672803,0.03960781729547855,2.45617459217707,2.57684071858723,13072.9999999999,544.7083333333292,769.0000000000009,254159.21719999998,10589.967383333333,23637.426099999982,206723.00919999997,17516.058,29920.15,CASE_07,249155.99999999822,4829406.344699999,332915.9736,3928287.9245999996,10232.009580979278,32800.9135433053,1827.6452792932423,129300677.7591977,7334381.944715644,28.624745724574648,62.39550905986159,526.6069015011127,2.438615054469519,10590.333004495138,28.353304185034375,57.506754242134846,535.78840004358,1.782148270656159,10590.427983977163,22.041523476527
19,20,27.724055433538194,2.0026750526186943,24.7516665458679,30.8433328310648,63.61687492529547,1.4136387461694593,61.3900001525878,65.8566670735677,507.4562499999997,40.362348611974234,447.866666666666,575.283333333333,2.6279910504817927,0.044650259239087706,2.58959419329961,2.73294785817464,13072.9999999999,544.7083333333292,769.0000000000009,252944.9919,10539.3746625,23637.426099999982,205711.2385,17479.6524,29754.101,CASE_07,262228.99999999814,5082351.336599999,350395.62600000005,4133999.1630999995,10739.465830979278,34355.72700294821,1763.7177669373575,128358517.0458543,7012660.97707147,28.174400149573415,63.00619257497171,517.0315666188053,2.533303142777254,10564.853809198714,28.290617418371884,58.115454233408926,532.965905958998,1.866412480709827,10585.34197046792,24.9226367599211
20,21,26.604319398668085,2.317205062246059,23.6816666285196,30.2150000572204,65.79911099857729,3.0450532515995534,60.4950003306071,69.1300001780192,534.3694444444442,56.8427148225264,434.8,637.116666666666,2.7595523286196872,0.037039986205528404,2.72999604145685,2.86222355365753,13072.9999999999,544.7083333333292,769.0000000000009,254102.1385,10587.589104166667,23630.98350000003,206682.7859,17552.4636,29866.889000000003,CASE_07,275301.999999998,5336453.475099999,367948.08960000006,4340681.948999999,11273.835275423722,36075.6275920449,1750.5405651545643,135784418.58239022,6760214.452538595,27.389359399784148,64.40265245265846,525.7005096652988,2.646427789640506,10576.221462103209,28.124024874425064,58.87453709561167,533.104564158252,1.9546474413306747,10585.563969020423,28.6000723739128
21,22,24.080496550059934,2.595661575715953,20.0666668256123,27.5721088513355,67.58256217263005,1.1395333887629016,65.6066666920979,69.3716673533121,522.8381944444442,46.15103538001485,470.716666666666,654.383333333333,2.940325250393809,0.043891386334414396,2.87439045508702,3.0399397333463,13072.9999999999,544.7083333333292,769.0000000000009,254043.56660000002,10585.148608333335,23630.98350000003,206713.72689999998,17489.5812,29840.2585,CASE_07,288374.9999999979,5590497.0417,385437.6708000001,4547395.675899999,11796.673469868167,38438.87199839797,1627.4216552422288,132823679.67137092,6117495.229076222,25.734927580474757,65.99260769171913,524.2693517136569,2.793376555052473,10580.685036282472,27.72728402556944,59.72894665671071,532.0972537332505,2.0513596736426027,10585.523214872472,33.1178951731524
22,23,24.18158965010046,3.689184215130384,19.5433334668477,29.479999923706,68.85687642645702,1.1587202176884452,66.5666671752929,70.5666659037272,535.9743055555552,31.59517184281499,463.9,594.95,3.0408795666363453,0.03931312839459256,2.973144809405,3.11330068906148,13072.9999999999,544.7083333333292,769.0000000000009,253780.1359,10574.172329166666,23634.204799999978,206416.6933,17502.8196,29860.623,CASE_07,301447.9999999978,5844277.1776,402940.49040000007,4753812.3692,12332.647775423722,39753.418574636635,1665.0687303322593,136019632.10279694,6136807.1076805275,24.958258522701442,67.42474222981181,530.1218293322758,2.91712807559674,10577.42868233638,27.381335532930667,60.61954613042836,532.475532313347,2.1479057600130576,10584.415724664854,37.871143531964
23,24,24.811534702553313,3.511807962218864,20.1633335113525,30.176666355133,70.59002318463408,2.617938623308538,66.5216663360595,74.3000002543131,519.0474340866286,32.837001059188815,449.566666666666,559.35,3.1978038192679272,0.08881007742432484,3.06266517241795,3.37109512488047,13841.9999999999,576.7499999999958,769.0000000000009,253659.29370000004,10569.137237500001,23404.77470000001,206364.09359999996,17486.2716,29808.9285,CASE_07,315289.9999999977,6097936.4713,420426.76200000005,4960176.4628,12851.695209510352,44264.00046630633,1751.4468098995915,131661205.52721155,6293676.368262714,24.88489660825467,69.00738280155568,524.5846313794094,3.057465955797123,10573.282959671087,27.131752875470905,61.58789283259859,531.171376598072,2.24987333064856,10582.931856583136,41.6912702257211
24,25,23.716666542159135,4.561552460965069,17.3783328692118,32.1616662979125,72.7546596569497,1.4702935853165198,69.2333329518636,74.7416669209798,492.14062499999955,50.82378834068927,409.783333333333,554.666666666666,3.3896573526653104,0.06513888687977452,3.26814007759094,3.50551762580871,13072.9999999999,544.7083333333292,769.0000000000009,254013.98400000005,10583.916000000003,23630.983499999973,206664.22129999998,17481.3072,29868.455500000004,CASE_07,328362.99999999756,6351950.4553000005,437908.0692,5166840.6841,13343.835834510352,44312.99057139327,1725.498002472154,125010600.84449992,6024364.955573347,24.300781557798917,70.88102128509146,508.3626277062511,3.223561659181254,10578.59947999399,26.801320428896286,62.6683522183853,527.3948903006699,2.3601550588988753,10583.027079041743,47.4629359496571
25,26,21.33006933397712,4.1768256807306345,17.1383337020874,27.3849999745686,72.17159785701708,1.506129821658986,68.0832941090848,74.0016657511393,482.7277777777774,63.10567905026508,400.916666666666,573.933333333333,3.5222148775232682,0.02579699453606561,3.47344464063644,3.5757374882698,13072.9999999999,544.7083333333292,769.0000000000009,253999.85280000002,10583.327200000002,23630.9835,206605.4334,17496.2004,29898.219,CASE_07,341435.99999999744,6605950.308100001,455404.2696,5373446.117500001,13826.56361228813,46045.91509386133,1539.4251862340889,122612784.49802658,5417834.4710439835,22.815425423754487,71.52630958066982,495.54520255101977,3.372888270577401,10580.96334003222,26.27356879401455,63.585026181151896,523.0863434527115,2.4722462348419634,10583.056028421626,51.1003487157655
26,27,21.221840173006324,3.9859028381190105,17.0783336321512,27.1949999491373,73.09836673824726,1.3411924474378054,69.8166666412353,74.8333333333333,494.4305555555552,75.31391690947233,393.816666666666,581.616666666666,3.5960321870115024,0.017707262656372708,3.56381653547286,3.63358227014541,13072.9999999999,544.7083333333292,769.0000000000009,253930.3946,10580.433108333333,23634.20480000004,206524.9868,17525.9868,29879.421000000002,CASE_07,354508.9999999973,6859880.702700001,472930.2564,5579971.104300001,14320.994167843684,47010.92878080101,1551.281855826885,125550946.07451935,5388870.249269628,22.01863279244384,72.3123381653149,494.9878790491351,3.4844602296257277,10580.6982241808,25.787511772964347,64.50036156797142,520.3291987313551,2.5803724017817418,10582.803661594306,56.665814132515
27,28,23.53837247149242,4.746434262476525,17.0283334414164,29.8316660245259,74.5959888341418,0.7962214261578461,72.8108696315599,76.5934258965598,654.8562499999789,133.42196696500127,426.416666666666,897.066666666666,3.602895687063809,0.05269761237134445,3.50578251679738,3.66228699684143,13072.9999999999,544.7083333333292,769.0000000000009,254033.7341999999,10584.738924999996,23627.762200000023,206639.46849999996,17522.6772,29871.5884999999,CASE_07,367581.9999999972,7113914.436900001,490452.9336,5786610.572800001,14975.850417843663,47100.65531698482,1755.8681700573193,166355578.5517033,5979540.6559237,22.778502634798866,73.45416350398199,574.922064822335,3.5436779585653713,10582.718574597926,25.5715552691545,65.46971743078645,533.246136175295,2.6785524271848624,10582.98948055126,63.7521118486819
0,1,29.749652650833337,1.6403701232356565,27.68000005,32.84333356,71.37200209875,1.7072534492117923,67.54305042,73.63499997,526.1215277791666,74.23326886056954,455.6666667,686.3,0.0,0.0,0.0,0.0,2221.2,92.55,123.40000000000008,182257.9605,7594.081687499999,18255.19,182257.9605,0.0,0.0,CASE_08,2221.2,182257.9605,0.0,182257.9605,526.1215277791666,0.0,2123.2922714323604,95889836.62817499,5422111.017724303,29.749652650833337,71.37200209875,526.1215277791666,0.0,7594.081687499999,29.749652650833337,71.37200209875,526.1215277791666,0.0,7594.081687499999,1.91811906184545
1,2,30.908750030000004,2.3635086076130145,26.78500001,34.06500022,67.74375981333334,3.060556669711208,63.40500018,72.42500076,548.1466269958333,81.82276765389514,443.1166667,698.6666667,1.253851931125,1.0133476091980718,0.0,2.129227805,2221.2,92.55,123.40000000000008,182353.8776,7598.078233333334,18564.599999999977,182353.8776,0.0,0.0,CASE_08,4442.4,364611.8381,0.0,364611.8381,1074.2681547749999,2785.05590941485,2093.87493816268,99956662.92605105,5636330.419739617,30.522384236944447,68.95317390847224,540.8049272569444,0.8359012874166667,7596.746051388888,30.80347324715108,68.07330043871178,546.1461638517219,1.1399689219401679,7597.715240977899,2.0717806948503
2,3,30.41409704,1.620329544789178,28.29333274,32.65499973,69.63865280916666,1.9307738452557917,66.88833364,72.70166664,505.3986111083334,59.050467059173904,441.8666667,621.1,2.110684643125,0.010126189765975247,2.098546859,2.127611216,2221.2,92.55,123.40000000000008,183204.75509999998,7633.531462499999,18564.60000000001,183204.75509999998,0.0,0.0,CASE_08,6663.599999999999,547816.5932,0.0,547816.5932,1579.6667658833333,4688.25272930925,2117.9967442728635,92591428.77598235,5572007.199800835,30.460505838690477,69.34487613744048,520.5727466005953,1.56434891925,7617.766286309524,30.61698448685228,68.82301400013556,526.6304347014402,1.6048858021235377,7614.869146706022,2.21076764457266
3,4,29.371027650000002,1.3640814746776946,27.22833322,31.21666698,70.71050686875,1.9832483123821198,67.79500071,73.20999972,517.2833333333333,88.5727661756522,428.4833333,698.65,2.143313981791667,0.012396915654726734,2.125722365,2.177571821,2221.2,92.55,123.40000000000008,182759.2047,7614.9668625,18564.60000000001,182759.2047,0.0,0.0,CASE_08,8884.8,730575.7979,0.0,730575.7979,2096.950099216667,4760.729016355651,2076.8402523875716,94538290.604565,5367825.654535711,29.879450804722225,70.07321252747222,518.8183928580555,1.873130285938889,7616.273260277778,30.20783427783293,69.44283330596893,523.5610117765276,1.7816961022376834,7614.901234846115,2.40926574014178
4,5,30.795972108750004,3.356718928072839,26.70333341,36.10333296,71.66400700999999,0.8345935705250533,70.21666616,72.76333338,428.27013889166665,13.176146358422134,410.2666667,449.9166667,2.1798307565833333,0.02408941179920883,2.1408331,2.212710981,2221.2,92.55,123.40000000000008,182189.89029999997,7591.245429166665,18255.19,182189.89029999997,0.0,0.0,CASE_08,11106.0,912765.6882,0.0,912765.6882,2525.2202381083334,4841.8400765229,2206.9627610812245,78026489.62343849,5610714.780175022,30.35249405841398,70.89426774426074,472.08381016572577,2.031427303045699,7603.355670026881,30.356532781298306,70.00441120210776,499.4686826539583,1.8823562267302534,7608.9203529543365,2.80847919939534
5,6,33.573402648333335,4.030984652208953,28.60666679,40.36333281,70.95145834291667,1.3690186816374563,68.59833336,72.99499906,431.4347222208333,15.99422270899196,396.1666667,452.65,2.1786807324583335,0.026327590783220958,2.130521043,2.21294922,2221.2,92.55,123.40000000000008,182149.66699999996,7589.569458333332,18255.19,182149.66699999996,0.0,0.0,CASE_08,13327.2,1094915.3551999999,0.0,1094915.3551999999,2956.654960329167,4839.28564293645,2382.081879433191,78585690.98476227,6115384.112450833,31.988511119960318,70.92331693722883,451.4366543841931,2.1062226957632277,7596.353149801586,31.026051435873388,70.20151762970409,485.3089536200377,1.9440294658083233,7604.89290221278,3.20107129968366
6,7,30.282013833333334,2.6259727446794683,25.8699995,34.79000003,69.72374988958333,1.8225964542406925,66.69499944,72.21283328,488.3118055541667,67.08333324689167,407.5833333,613.4333333,2.233124530458333,0.03761023410227967,2.19329505,2.321413036,2221.2,92.55,123.40000000000008,182245.58409999998,7593.566004166666,18255.190000000017,182245.58409999998,0.0,0.0,CASE_08,15548.400000000001,1277160.9392999997,0.0,1277160.9392999997,3444.9667658833337,4960.216207054049,2111.375558668236,88992670.22614473,5518763.2987801125,31.128543983392387,70.31881070849408,470.0194077296916,2.170173226633202,7594.948603969815,30.89281827206009,70.11596481978304,485.8466676579856,1.9957970780561962,7602.864619693561,3.54108136431135
7,8,28.127499965,2.3417823858688895,25.54833352,31.75666641,70.9357918,1.3571209544915352,69.09333293,72.72833392,491.8701388833333,51.65181192712462,437.4,609.75,2.3242001109583335,0.024510378959462606,2.286580038,2.361946336,2221.2,92.55,123.40000000000008,182140.38469999997,7589.182695833332,18255.19000000001,182140.38469999997,0.0,0.0,CASE_08,17769.600000000002,1459301.3239999998,0.0,1459301.3239999998,3936.836904766667,5162.513286460649,1995.2464813717472,89589416.31865273,5123153.664274335,29.622137574160128,70.62851102109313,480.98761787740193,2.2474886822944447,7592.054344199346,30.453118695101036,70.24632145014299,486.80443000413163,2.048014818874849,7600.68912469974,4.15159946525146
8,9,26.876530602083335,1.482460651333854,24.28833335,29.4749999,71.74084433625,1.9517705014075648,69.06362235,74.38000094,484.46875,43.7250479983092,443.65,584.5166667,2.3999514955833336,0.04040628921606132,2.352570208,2.458362389,2221.2,92.55,123.40000000000008,182545.7118,7606.071325,18564.6,182545.7118,0.0,0.0,CASE_08,19990.800000000003,1641847.0357999997,0.0,1641847.0357999997,4421.305654766667,5330.7722619897,1928.1449982225201,88437692.81360625,4906195.409471785,28.24664758423516,71.18576606743396,482.73159013451567,2.32386926977381,7599.0765498450755,29.936045265088918,70.46238716832272,486.46675676926714,2.0988949034246973,7601.467238560741,4.91521844372795
